opeid8,award_year,source_prefix,raw_postal_token,normalized_postal_token
02061800,2011-2012,grant,75062516,07506-2516
02061800,2012-2013,grant,75062516,07506-2516
02061800,2013-2014,grant,75062516,07506-2516
02063000,2006-2007,grant,19154508,01915-4508
02063000,2007-2008,grant,19154508,01915-4508
02063000,2009-2010,grant,19154508,01915-4508
02063000,2010-2011,grant,19154508,01915-4508
02063000,2011-2012,grant,19154508,01915-4508
02063000,2012-2013,grant,19154508,01915-4508
02063000,2013-2014,grant,19154508,01915-4508
02063100,2006-2007,grant,9073917,00907-3917
02063100,2007-2008,grant,9073917,00907-3917
02063100,2009-2010,grant,9073917,00907-3917
02063100,2010-2011,grant,9073917,00907-3917
02063100,2011-2012,grant,9073917,00907-3917
02063100,2012-2013,grant,9073917,00907-3917
02063100,2013-2014,grant,9073917,00907-3917
02063800,2006-2007,grant,21161597,02116-1597
02063800,2007-2008,grant,21161597,02116-1597
02071900,2006-2007,grant,29033042,02903-3042
02071900,2007-2008,grant,29033042,02903-3042
02071900,2009-2010,grant,29033042,02903-3042
02071900,2010-2011,grant,29033042,02903-3042
02074000,2006-2007,grant,64059811,06405-9811
02074000,2007-2008,grant,64059811,06405-9811
02074000,2009-2010,grant,64059811,06405-9811
02074000,2010-2011,grant,64059811,06405-9811
02074000,2011-2012,grant,64059811,06405-9811
02074000,2012-2013,grant,64059811,06405-9811
02074000,2013-2014,grant,64059811,06405-9811
02076700,2006-2007,grant,21485103,02148-5103
02076700,2007-2008,grant,21485103,02148-5103
02076700,2009-2010,grant,21485103,02148-5103
02076700,2010-2011,grant,21485103,02148-5103
02079400,2006-2007,grant,24535202,02453-5202
02079400,2007-2008,grant,24535202,02453-5202
02079400,2009-2010,grant,17025232,01702-5232
02079400,2010-2011,grant,17025232,01702-5232
02079400,2011-2012,grant,17025232,01702-5232
02079400,2012-2013,grant,17025232,01702-5232
02079400,2013-2014,grant,17025232,01702-5232
02092100,2006-2007,grant,21695058,02169-5058
02092100,2007-2008,grant,21695058,02169-5058
02092100,2009-2010,grant,21695058,02169-5058
02092100,2010-2011,grant,21695058,02169-5058
02092100,2011-2012,grant,21695058,02169-5058
02092100,2012-2013,grant,21695058,02169-5058
02092100,2013-2014,grant,21695058,02169-5058
02092200,2006-2007,grant,18522214,01852-2214
02092200,2007-2008,grant,18522214,01852-2214
02092200,2009-2010,grant,18522214,01852-2214
02092200,2010-2011,grant,18522214,01852-2214
02092300,2006-2007,grant,71109802,07110-9802
02092300,2007-2008,grant,71109802,07110-9802
02092300,2009-2010,grant,71109802,07110-9802
02092300,2010-2011,grant,71109802,07110-9802
02092300,2011-2012,grant,71109802,07110-9802
02092300,2012-2013,grant,71109802,07110-9802
02092300,2013-2014,grant,71109802,07110-9802
02097000,2006-2007,grant,9200000,00920-0000
02100000,2006-2007,grant,9185955,00918-5955
02100000,2007-2008,grant,9185955,00918-5955
02100000,2009-2010,grant,9185955,00918-5955
02100000,2010-2011,grant,9185955,00918-5955
02100000,2011-2012,grant,9185955,00918-5955
02100000,2012-2013,grant,9185955,00918-5955
02100000,2013-2014,grant,9185955,00918-5955
02103700,2006-2007,grant,76523901,07652-3901
02103700,2007-2008,grant,76523901,07652-3901
02103700,2009-2010,grant,76523901,07652-3901
02103700,2010-2011,grant,76523901,07652-3901
02103700,2011-2012,grant,76523901,07652-3901
02103700,2012-2013,grant,76523901,07652-3901
02103700,2013-2014,grant,76523901,07652-3901
02104000,2006-2007,grant,80022983,08002-2983
02104000,2007-2008,grant,80022983,08002-2983
02104000,2009-2010,grant,80022983,08002-2983
02104000,2010-2011,grant,80022983,08002-2983
02104000,2011-2012,grant,80022983,08002-2983
02104000,2012-2013,grant,80022983,08002-2983
02104000,2013-2014,grant,80022983,08002-2983
02104400,2006-2007,grant,41021042,04102-1042
02104400,2007-2008,grant,41021042,04102-1042
02104400,2009-2010,grant,40930000,04093-0000
02104400,2010-2011,grant,40930000,04093-0000
02104400,2011-2012,grant,40930000,04093-0000
02104400,2012-2013,grant,40930000,04093-0000
02104400,2013-2014,grant,40930000,04093-0000
02106600,2006-2007,grant,61101922,06110-1922
02106600,2007-2008,grant,61101922,06110-1922
02106600,2009-2010,grant,61101922,06110-1922
02106600,2010-2011,grant,61101922,06110-1922
02106600,2011-2012,grant,61101922,06110-1922
02106600,2012-2013,grant,61101922,06110-1922
02106600,2013-2014,grant,61101922,06110-1922
02112300,2006-2007,grant,63205548,06320-5548
02112300,2007-2008,grant,63205548,06320-5548
02112300,2009-2010,grant,63205548,06320-5548
02112300,2010-2011,grant,63205548,06320-5548
02112300,2011-2012,grant,63205548,06320-5548
02112300,2012-2013,grant,63205548,06320-5548
02112300,2013-2014,grant,63205548,06320-5548
02112700,2006-2007,grant,64733108,06473-3108
02112700,2007-2008,grant,64733108,06473-3108
02112700,2009-2010,grant,64733108,06473-3108
02112700,2010-2011,grant,64733108,06473-3108
02112700,2011-2012,grant,64733108,06473-3108
02112700,2012-2013,grant,64733108,06473-3108
02112700,2013-2014,grant,64733108,06473-3108
02115100,2006-2007,grant,66042383,06604-2383
02115100,2007-2008,grant,66042383,06604-2383
02115100,2009-2010,grant,66042383,06604-2383
02115100,2010-2011,grant,66042383,06604-2383
02115100,2011-2012,grant,66042383,06604-2383
02115100,2012-2013,grant,66042383,06604-2383
02122000,2006-2007,grant,21485118,02148-5118
02122000,2007-2008,grant,21485118,02148-5118
02122000,2009-2010,grant,21485118,02148-5118
02122000,2010-2011,grant,21485118,02148-5118
02122000,2011-2012,grant,21485118,02148-5118
02122000,2012-2013,grant,21485118,02148-5118
02122000,2013-2014,grant,21485118,02148-5118
02131100,2006-2007,grant,70602802,07060-2802
02131100,2007-2008,grant,70602802,07060-2802
02131100,2009-2010,grant,70602802,07060-2802
02131100,2010-2011,grant,70602802,07060-2802
02131100,2011-2012,grant,70602802,07060-2802
02131100,2012-2013,grant,70602802,07060-2802
02131100,2013-2014,grant,70602802,07060-2802
02131600,2006-2007,grant,80129961,08012-9961
02131600,2007-2008,grant,80129961,08012-9961
02131600,2009-2010,grant,80129961,08012-9961
02131600,2010-2011,grant,80129961,08012-9961
02131600,2011-2012,grant,80129961,08012-9961
02131600,2012-2013,grant,80129961,08012-9961
02131600,2013-2014,grant,80129961,08012-9961
02132300,2006-2007,grant,74707041,07470-7041
02132300,2007-2008,grant,74707041,07470-7041
02132300,2009-2010,grant,74707041,07470-7041
02132300,2010-2011,grant,74707041,07470-7041
02132300,2011-2012,grant,74707041,07470-7041
02132300,2012-2013,grant,74707041,07470-7041
02132300,2013-2014,grant,74707041,07470-7041
02137000,2006-2007,grant,27803121,02780-3121
02137000,2007-2008,grant,27803121,02780-3121
02137000,2009-2010,grant,27803121,02780-3121
02137000,2010-2011,grant,27803121,02780-3121
02137000,2011-2012,grant,27803121,02780-3121
02137000,2012-2013,grant,27803121,02780-3121
02137000,2013-2014,grant,27803121,02780-3121
02140400,2006-2007,grant,30604161,03060-4161
02140400,2007-2008,grant,30604161,03060-4161
02140400,2009-2010,grant,30604161,03060-4161
02140400,2010-2011,grant,30604161,03060-4161
02140400,2011-2012,grant,30604161,03060-4161
02140400,2012-2013,grant,30604161,03060-4161
02140400,2013-2014,grant,30604161,03060-4161
02143000,2006-2007,grant,21383599,02138-3599
02143000,2007-2008,grant,21383599,02138-3599
02143000,2009-2010,grant,21383599,02138-3599
02143500,2006-2007,grant,58270072,05827-0072
02143500,2007-2008,grant,58270072,05827-0072
02143500,2009-2010,grant,58270072,05827-0072
02143500,2010-2011,grant,58270072,05827-0072
02143500,2011-2012,grant,58270072,05827-0072
02143500,2012-2013,grant,58270072,05827-0072
02143500,2013-2014,grant,58270072,05827-0072
02146800,2006-2007,grant,78014054,07801-4054
02146800,2007-2008,grant,78014054,07801-4054
02146800,2009-2010,grant,78014054,07801-4054
02146800,2010-2011,grant,78014054,07801-4054
02146800,2011-2012,grant,78014054,07801-4054
02146800,2012-2013,grant,78014054,07801-4054
02146800,2013-2014,grant,78014054,07801-4054
02148700,2006-2007,grant,67163322,06716-3322
02148700,2007-2008,grant,67163322,06716-3322
02148700,2009-2010,grant,67163322,06716-3322
02148700,2010-2011,grant,67163322,06716-3322
02148700,2011-2012,grant,67163322,06716-3322
02148700,2012-2013,grant,67163322,06716-3322
02148700,2013-2014,grant,67163322,06716-3322
02149800,2006-2007,grant,80215602,08021-5602
02149800,2007-2008,grant,80215602,08021-5602
02149800,2009-2010,grant,80215602,08021-5602
02149800,2010-2011,grant,80215602,08021-5602
02154000,2006-2007,grant,80811139,08081-1139
02154000,2007-2008,grant,80811139,08081-1139
02154000,2009-2010,grant,80811139,08081-1139
02154000,2010-2011,grant,80811139,08081-1139
02154000,2011-2012,grant,80811139,08081-1139
02154000,2012-2013,grant,80811139,08081-1139
02154000,2013-2014,grant,80811139,08081-1139
02163300,2006-2007,grant,9606032,00960-6032
02163300,2007-2008,grant,9606032,00960-6032
02163300,2009-2010,grant,9606032,00960-6032
02163300,2010-2011,grant,9606032,00960-6032
02163300,2011-2012,grant,9606032,00960-6032
02163300,2012-2013,grant,9606032,00960-6032
02163300,2013-2014,grant,9606032,00960-6032
02163500,2006-2007,grant,22152005,02215-2005
02163500,2007-2008,grant,22152005,02215-2005
02163500,2009-2010,grant,22152005,02215-2005
02163500,2010-2011,grant,22152005,02215-2005
02163500,2011-2012,grant,22152005,02215-2005
02163500,2012-2013,grant,22152005,02215-2005
02163500,2013-2014,grant,22152005,02215-2005
02165100,2006-2007,grant,9192303,00919-2303
02165100,2007-2008,grant,9192303,00919-2303
02165100,2009-2010,grant,9192303,00919-2303
02165100,2010-2011,grant,9192303,00919-2303
02165100,2011-2012,grant,9192303,00919-2303
02165100,2012-2013,grant,9192303,00919-2303
02165100,2013-2014,grant,9192303,00919-2303
02166400,2006-2007,grant,9171102,00917-1102
02166400,2007-2008,grant,9171102,00917-1102
02166400,2009-2010,grant,9171102,00917-1102
02166400,2010-2011,grant,9171102,00917-1102
02166400,2011-2012,grant,9171102,00917-1102
02166400,2012-2013,grant,9171102,00917-1102
02166400,2013-2014,grant,9171102,00917-1102
02169900,2006-2007,grant,17521288,01752-1288
02169900,2007-2008,grant,17521288,01752-1288
02169900,2009-2010,grant,17521288,01752-1288
02169900,2010-2011,grant,17521288,01752-1288
02169900,2011-2012,grant,17521288,01752-1288
02169900,2012-2013,grant,17521288,01752-1288
02169900,2013-2014,grant,17521288,01752-1288
02170300,2006-2007,grant,6744929,00674-4929
02170300,2007-2008,grant,6744929,00674-4929
02170300,2009-2010,grant,6744929,00674-4929
02170300,2010-2011,grant,6744929,00674-4929
02170300,2011-2012,grant,6744929,00674-4929
02170300,2012-2013,grant,6744929,00674-4929
02170300,2013-2014,grant,6744929,00674-4929
02174800,2006-2007,grant,31100000,03110-0000
02174800,2007-2008,grant,31100000,03110-0000
02174800,2009-2010,grant,31100000,03110-0000
02174800,2010-2011,grant,31100000,03110-0000
02174800,2011-2012,grant,31100000,03110-0000
02174800,2012-2013,grant,31100000,03110-0000
02174800,2013-2014,grant,31100000,03110-0000
02176900,2006-2007,grant,28861534,02886-1534
02176900,2007-2008,grant,28861534,02886-1534
02176900,2009-2010,grant,28861534,02886-1534
02176900,2010-2011,grant,28861534,02886-1534
02179600,2006-2007,grant,38781592,03878-1592
02179600,2007-2008,grant,38781592,03878-1592
02179600,2009-2010,grant,38781592,03878-1592
02179600,2010-2011,grant,38781592,03878-1592
02179600,2011-2012,grant,38781592,03878-1592
02179600,2012-2013,grant,38781592,03878-1592
02179600,2013-2014,grant,38781592,03878-1592
02181600,2006-2007,grant,16092038,01609-2038
02181600,2007-2008,grant,16092038,01609-2038
02181600,2009-2010,grant,16092038,01609-2038
02181600,2010-2011,grant,16092038,01609-2038
02181600,2011-2012,grant,16092038,01609-2038
02181600,2012-2013,grant,16092038,01609-2038
02181600,2013-2014,grant,16092038,01609-2038
02182900,2006-2007,grant,21385304,02138-5304
02182900,2007-2008,grant,21385304,02138-5304
02182900,2009-2010,grant,21385304,02138-5304
02182900,2010-2011,grant,21385304,02138-5304
02182900,2011-2012,grant,21385304,02138-5304
02182900,2012-2013,grant,21385304,02138-5304
02182900,2013-2014,grant,21385304,02138-5304
02183600,2006-2007,grant,70331042,07033-1042
02183600,2007-2008,grant,70331042,07033-1042
02183600,2009-2010,grant,70331042,07033-1042
02183600,2010-2011,grant,70331042,07033-1042
02183600,2011-2012,grant,70331042,07033-1042
02183600,2012-2013,grant,70331042,07033-1042
02183600,2013-2014,grant,70331042,07033-1042
02186700,2006-2007,grant,80752404,08075-2404
02189100,2006-2007,grant,9261931,00926-1931
02189100,2007-2008,grant,9261931,00926-1931
02189100,2009-2010,grant,9261931,00926-1931
02189100,2010-2011,grant,9261931,00926-1931
02189100,2011-2012,grant,9261931,00926-1931
02189100,2012-2013,grant,9261931,00926-1931
02189100,2013-2014,grant,9261931,00926-1931
02189300,2006-2007,grant,6804222,00680-4222
02189300,2007-2008,grant,6804222,00680-4222
02189300,2009-2010,grant,6804222,00680-4222
02189300,2010-2011,grant,6804222,00680-4222
02189300,2011-2012,grant,6804222,00680-4222
02189300,2012-2013,grant,6804222,00680-4222
02189300,2013-2014,grant,6804222,00680-4222
02192200,2006-2007,grant,86081176,08608-1176
02192200,2007-2008,grant,86081176,08608-1176
02192200,2009-2010,grant,86081176,08608-1176
02192200,2010-2011,grant,86081176,08608-1176
02192200,2011-2012,grant,86081176,08608-1176
02192200,2012-2013,grant,86081176,08608-1176
02192200,2013-2014,grant,86081176,08608-1176
02195400,2006-2007,grant,9606345,00960-6345
02195400,2007-2008,grant,9606345,00960-6345
02195400,2009-2010,grant,9610000,00961-0000
02195400,2010-2011,grant,9610000,00961-0000
02195400,2011-2012,grant,9610000,00961-0000
02195400,2012-2013,grant,9610000,00961-0000
02195400,2013-2014,grant,9610000,00961-0000
02195500,2006-2007,grant,6120000,00612-0000
02195500,2007-2008,grant,6120000,00612-0000
02195500,2009-2010,grant,6120000,00612-0000
02195500,2010-2011,grant,6120000,00612-0000
02195500,2011-2012,grant,6120000,00612-0000
02195500,2012-2013,grant,6120000,00612-0000
02195500,2013-2014,grant,6120000,00612-0000
02195800,2006-2007,grant,9182346,00918-2346
02195800,2007-2008,grant,9182346,00918-2346
02195800,2009-2010,grant,9173429,00917-3429
02195800,2010-2011,grant,9183429,00918-3429
02195800,2011-2012,grant,9183429,00918-3429
02195800,2012-2013,grant,9183429,00918-3429
02195800,2013-2014,grant,9183429,00918-3429
02195900,2006-2007,grant,9855907,00985-5907
02195900,2007-2008,grant,9855907,00985-5907
02195900,2009-2010,grant,9855907,00985-5907
02195900,2010-2011,grant,9855907,00985-5907
02195900,2011-2012,grant,9855907,00985-5907
02195900,2012-2013,grant,9855907,00985-5907
02195900,2013-2014,grant,9855907,00985-5907
02197900,2006-2007,grant,21131914,02113-1914
02197900,2007-2008,grant,21131914,02113-1914
02197900,2009-2010,grant,21131914,02113-1914
02197900,2010-2011,grant,21131914,02113-1914
02197900,2011-2012,grant,21090000,02109-0000
02197900,2012-2013,grant,21090000,02109-0000
02197900,2013-2014,grant,21090000,02109-0000
02202500,2006-2007,grant,60712036,06071-2036
02202500,2007-2008,grant,60712036,06071-2036
02202500,2009-2010,grant,60712036,06071-2036
02202500,2010-2011,grant,60712036,06071-2036
02202500,2011-2012,grant,60712036,06071-2036
02202500,2012-2013,grant,60712036,06071-2036
02202500,2013-2014,grant,60712036,06071-2036
02211600,2006-2007,grant,38014084,03801-4084
02211600,2007-2008,grant,38014084,03801-4084
02211600,2009-2010,grant,38014084,03801-4084
02211600,2010-2011,grant,38014084,03801-4084
02211600,2011-2012,grant,38014084,03801-4084
02211600,2012-2013,grant,38014084,03801-4084
02211600,2013-2014,grant,38014084,03801-4084
02213000,2006-2007,grant,63404899,06340-4899
02215100,2006-2007,grant,13761604,01376-1604
02215100,2007-2008,grant,13761604,01376-1604
02215100,2009-2010,grant,13761604,01376-1604
02215100,2010-2011,grant,13761604,01376-1604
02215100,2011-2012,grant,13761604,01376-1604
02215100,2012-2013,grant,13761604,01376-1604
02215100,2013-2014,grant,13761604,01376-1604
02219600,2006-2007,grant,81094417,08109-4417
02219600,2007-2008,grant,81094417,08109-4417
02219600,2009-2010,grant,81094417,08109-4417
02219600,2010-2011,grant,81094417,08109-4417
02219600,2011-2012,grant,81094417,08109-4417
02219600,2012-2013,grant,80120200,08012-0200
02219600,2013-2014,grant,80120200,08012-0200
02220400,2006-2007,grant,18016815,01801-6815
02220400,2007-2008,grant,18016815,01801-6815
02220400,2009-2010,grant,18016815,01801-6815
02220400,2010-2011,grant,18016815,01801-6815
02220400,2011-2012,grant,18016815,01801-6815
02220400,2012-2013,grant,18016815,01801-6815
02220400,2013-2014,grant,18016815,01801-6815
02223300,2009-2010,grant,32784012,03278-4012
02223300,2010-2011,grant,32784012,03278-4012
02223300,2011-2012,grant,32784012,03278-4012
02223700,2006-2007,grant,70934623,07093-4623
02223700,2007-2008,grant,70934623,07093-4623
02223700,2009-2010,grant,70934623,07093-4623
02223700,2010-2011,grant,70934623,07093-4623
02223700,2011-2012,grant,70934623,07093-4623
02223700,2012-2013,grant,70934623,07093-4623
02223700,2013-2014,grant,70934623,07093-4623
02223900,2006-2007,grant,72012334,07201-2334
02223900,2007-2008,grant,72012334,07201-2334
02223900,2009-2010,grant,72012334,07201-2334
02223900,2010-2011,grant,72012334,07201-2334
02223900,2011-2012,grant,72012334,07201-2334
02223900,2012-2013,grant,72012334,07201-2334
02223900,2013-2014,grant,72012334,07201-2334
02228800,2006-2007,grant,60889631,06088-9631
02228800,2007-2008,grant,60889631,06088-9631
02228800,2009-2010,grant,60889631,06088-9631
02232500,2006-2007,grant,70762997,07076-2997
02232500,2007-2008,grant,70762997,07076-2997
02232500,2009-2010,grant,70762997,07076-2997
02232500,2010-2011,grant,70762997,07076-2997
02232500,2011-2012,grant,70762997,07076-2997
02232500,2012-2013,grant,70762997,07076-2997
02232500,2013-2014,grant,70762997,07076-2997
02234600,2006-2007,grant,82322621,08232-2621
02234600,2007-2008,grant,82322621,08232-2621
02234600,2009-2010,grant,82322621,08232-2621
02234600,2010-2011,grant,82342621,08234-2621
