opeid8,award_year,school,state,school_type,zip_code,grant__pell_disbursements,loan__plus_disbursements,ipeds_anchor,ipeds_year,unitid,ipeds_match_status,ipeds_match_method,ipeds_exact_candidate_count,ipeds_unitid_start,ipeds_unitid_end,ipeds_start_candidate_count,ipeds_end_candidate_count,ipeds_anchor_sensitivity,ipeds_scope_root,ipeds_root_unitid_count_start,ipeds_root_unitid_count_end,fsa_root_opeid_count,ipeds_opeid_lifetime_unitid_count,ipeds_unitid_lifetime_opeid_count,ipeds_strict_eligible,ipeds_strict_exclusion_reasons,ipeds_reporting_scope,ipeds_instnm,ipeds_stabbr,ipeds_city,ipeds_zip,ipeds_opeflag,ipeds_sector,ipeds_cyactive,ipeds_act,ipeds_newid,ipeds_deathyr,ipeds_closedat,ipeds_postsec,ipeds_pseflag,ipeds_pset4flg,ipeds_rptmth,ipeds_f1systyp,ipeds_f1sysnam,ipeds_f1syscod,prch_ic,idx_ic,ipeds_source_path,ipeds_source_sha256,ipeds_source_member,prch_c,idx_c,prch_ef,idx_ef,prch_f,idx_f,prch_sfa,idx_sfa,prch_gr,idx_gr,prch_sa,idx_sa,prch_s,idx_s,prch_eap,idx_eap,prch_hr,idx_hr,prch_e12,idx_e12,prch_gr2,idx_gr2,prch_al,idx_al,prch_om,idx_om,prchtp_f,prch_adm,idx_adm
00963400,2021-2022,UNIVERSITY OF OXFORD - ST CATHERINE'S COLLEGE,,Foreign Private,00013,,,start,2021,,no_exact_match,none,0,,,0,0,ambiguous_or_unmatched,009634,0,0,1,0,0,False,no_exact_match;anchor_ambiguous_or_unmatched;parent_child_metadata_unavailable;activity_metadata_unavailable,requires_scope_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00963400,2022-2023,UNIVERSITY OF OXFORD - ST CATHERINE'S COLLEGE,,Foreign Private,00013,,,start,2022,,no_exact_match,none,0,,,0,0,ambiguous_or_unmatched,009634,0,0,1,0,0,False,no_exact_match;anchor_ambiguous_or_unmatched;parent_child_metadata_unavailable;activity_metadata_unavailable,requires_scope_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00963400,2023-2024,UNIVERSITY OF OXFORD - ST CATHERINE'S COLLEGE,,Foreign Private,00013,,,start,2023,,no_exact_match,none,0,,,0,0,ambiguous_or_unmatched,009634,0,0,1,0,0,False,no_exact_match;anchor_ambiguous_or_unmatched;parent_child_metadata_unavailable;activity_metadata_unavailable,requires_scope_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00963400,2024-2025,UNIVERSITY OF OXFORD - ST CATHERINE'S COLLEGE,,Foreign Private,00013,,,start,2024,,no_exact_match,none,0,,,0,0,year_unavailable,009634,0,0,1,0,0,False,no_exact_match;anchor_year_unavailable;parent_child_metadata_unavailable;activity_metadata_unavailable,requires_scope_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00964500,2021-2022,Bard College At Simon's Rock,MA,Private/Non-Profit,01230-9702,,,start,2021,,no_exact_match,none,0,,,0,0,ambiguous_or_unmatched,009645,0,0,1,1,0,False,no_exact_match;anchor_ambiguous_or_unmatched;parent_child_metadata_unavailable;activity_metadata_unavailable,requires_scope_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00967400,2005-2006,Moler Beauty College,LA,Private/For-Profit,70119-6304,,,start,2005,,no_exact_match,none,0,,,0,0,ambiguous_or_unmatched,009674,0,0,1,1,0,False,no_exact_match;anchor_ambiguous_or_unmatched;parent_child_metadata_unavailable;activity_metadata_unavailable,requires_scope_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00969700,1999-2000,LETHBRIDGE COLLEGE,FC,Foreign Public,00116,,,start,1999,,no_exact_match,none,0,,,0,0,ambiguous_or_unmatched,009697,0,0,1,0,0,False,no_exact_match;anchor_ambiguous_or_unmatched;parent_child_metadata_unavailable;activity_metadata_unavailable,requires_scope_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00969700,2000-2001,LETHBRIDGE COLLEGE,FC,Foreign Public,00116,,,start,2000,,no_exact_match,none,0,,,0,0,ambiguous_or_unmatched,009697,0,0,1,0,0,False,no_exact_match;anchor_ambiguous_or_unmatched;parent_child_metadata_unavailable;activity_metadata_unavailable,requires_scope_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00969700,2001-2002,LETHBRIDGE COLLEGE,FC,Foreign Public,00116,,,start,2001,,no_exact_match,none,0,,,0,0,ambiguous_or_unmatched,009697,0,0,1,0,0,False,no_exact_match;anchor_ambiguous_or_unmatched;parent_child_metadata_unavailable;activity_metadata_unavailable,requires_scope_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00969700,2002-2003,LETHBRIDGE COLLEGE,FC,Foreign Public,00116,,,start,2002,,no_exact_match,none,0,,,0,0,ambiguous_or_unmatched,009697,0,0,1,0,0,False,no_exact_match;anchor_ambiguous_or_unmatched;parent_child_metadata_unavailable;activity_metadata_unavailable,requires_scope_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00969700,2003-2004,LETHBRIDGE COLLEGE,FC,Foreign Public,00116,,,start,2003,,no_exact_match,none,0,,,0,0,ambiguous_or_unmatched,009697,0,0,1,0,0,False,no_exact_match;anchor_ambiguous_or_unmatched;parent_child_metadata_unavailable;activity_metadata_unavailable,requires_scope_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00969700,2004-2005,LETHBRIDGE COLLEGE,FC,Foreign Public,00116,,,start,2004,,no_exact_match,none,0,,,0,0,ambiguous_or_unmatched,009697,0,0,1,0,0,False,no_exact_match;anchor_ambiguous_or_unmatched;parent_child_metadata_unavailable;activity_metadata_unavailable,requires_scope_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00969700,2005-2006,LETHBRIDGE COLLEGE,FC,Foreign Public,00116,,,start,2005,,no_exact_match,none,0,,,0,0,ambiguous_or_unmatched,009697,0,0,1,0,0,False,no_exact_match;anchor_ambiguous_or_unmatched;parent_child_metadata_unavailable;activity_metadata_unavailable,requires_scope_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00969700,2006-2007,LETHBRIDGE COLLEGE,FC,Foreign Public,00116,,,start,2006,,no_exact_match,none,0,,,0,0,ambiguous_or_unmatched,009697,0,0,1,0,0,False,no_exact_match;anchor_ambiguous_or_unmatched;parent_child_metadata_unavailable;activity_metadata_unavailable,requires_scope_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00969700,2008-2009,LETHBRIDGE COLLEGE,FC,Foreign Public,00116,,,start,2008,,no_exact_match,none,0,,,0,0,ambiguous_or_unmatched,009697,0,0,1,0,0,False,no_exact_match;anchor_ambiguous_or_unmatched;parent_child_metadata_unavailable;activity_metadata_unavailable,requires_scope_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00969700,2009-2010,LETHBRIDGE COLLEGE,FC,Foreign Public,00116,,,start,2009,,no_exact_match,none,0,,,0,0,ambiguous_or_unmatched,009697,0,0,1,0,0,False,no_exact_match;anchor_ambiguous_or_unmatched;parent_child_metadata_unavailable;activity_metadata_unavailable,requires_scope_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00969800,1999-2000,MEDICINE HAT COLLEGE,FC,Foreign Public,00136,,,start,1999,,no_exact_match,none,0,,,0,0,ambiguous_or_unmatched,009698,0,0,1,0,0,False,no_exact_match;anchor_ambiguous_or_unmatched;parent_child_metadata_unavailable;activity_metadata_unavailable,requires_scope_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00969800,2000-2001,MEDICINE HAT COLLEGE,FC,Foreign Public,00136,,,start,2000,,no_exact_match,none,0,,,0,0,ambiguous_or_unmatched,009698,0,0,1,0,0,False,no_exact_match;anchor_ambiguous_or_unmatched;parent_child_metadata_unavailable;activity_metadata_unavailable,requires_scope_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00969800,2001-2002,MEDICINE HAT COLLEGE,FC,Foreign Public,00136,,,start,2001,,no_exact_match,none,0,,,0,0,ambiguous_or_unmatched,009698,0,0,1,0,0,False,no_exact_match;anchor_ambiguous_or_unmatched;parent_child_metadata_unavailable;activity_metadata_unavailable,requires_scope_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00969800,2002-2003,MEDICINE HAT COLLEGE,FC,Foreign Public,00136,,,start,2002,,no_exact_match,none,0,,,0,0,ambiguous_or_unmatched,009698,0,0,1,0,0,False,no_exact_match;anchor_ambiguous_or_unmatched;parent_child_metadata_unavailable;activity_metadata_unavailable,requires_scope_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00969800,2003-2004,MEDICINE HAT COLLEGE,FC,Foreign Public,00136,,,start,2003,,no_exact_match,none,0,,,0,0,ambiguous_or_unmatched,009698,0,0,1,0,0,False,no_exact_match;anchor_ambiguous_or_unmatched;parent_child_metadata_unavailable;activity_metadata_unavailable,requires_scope_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00969800,2005-2006,MEDICINE HAT COLLEGE,FC,Foreign Public,00136,,,start,2005,,no_exact_match,none,0,,,0,0,ambiguous_or_unmatched,009698,0,0,1,0,0,False,no_exact_match;anchor_ambiguous_or_unmatched;parent_child_metadata_unavailable;activity_metadata_unavailable,requires_scope_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00969800,2006-2007,MEDICINE HAT COLLEGE,FC,Foreign Public,00136,,,start,2006,,no_exact_match,none,0,,,0,0,ambiguous_or_unmatched,009698,0,0,1,0,0,False,no_exact_match;anchor_ambiguous_or_unmatched;parent_child_metadata_unavailable;activity_metadata_unavailable,requires_scope_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00969800,2007-2008,MEDICINE HAT COLLEGE,FC,Foreign Public,00136,,,start,2007,,no_exact_match,none,0,,,0,0,ambiguous_or_unmatched,009698,0,0,1,0,0,False,no_exact_match;anchor_ambiguous_or_unmatched;parent_child_metadata_unavailable;activity_metadata_unavailable,requires_scope_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00969800,2008-2009,MEDICINE HAT COLLEGE,FC,Foreign Public,00136,,,start,2008,,no_exact_match,none,0,,,0,0,ambiguous_or_unmatched,009698,0,0,1,0,0,False,no_exact_match;anchor_ambiguous_or_unmatched;parent_child_metadata_unavailable;activity_metadata_unavailable,requires_scope_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00970100,2001-2002,SENECA COLLEGE OF APPLIED ARTS & TECHNOLOGY,FC,Foreign Public,00225,,,start,2001,,no_exact_match,none,0,,,0,0,ambiguous_or_unmatched,009701,0,0,1,0,0,False,no_exact_match;anchor_ambiguous_or_unmatched;parent_child_metadata_unavailable;activity_metadata_unavailable,requires_scope_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00970100,2002-2003,SENECA COLLEGE OF APPLIED ARTS & TECHNOLOGY,FC,Foreign Public,00225,,,start,2002,,no_exact_match,none,0,,,0,0,ambiguous_or_unmatched,009701,0,0,1,0,0,False,no_exact_match;anchor_ambiguous_or_unmatched;parent_child_metadata_unavailable;activity_metadata_unavailable,requires_scope_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00970100,2003-2004,SENECA COLLEGE OF APPLIED ARTS & TECHNOLOGY,FC,Foreign Public,00225,,,start,2003,,no_exact_match,none,0,,,0,0,ambiguous_or_unmatched,009701,0,0,1,0,0,False,no_exact_match;anchor_ambiguous_or_unmatched;parent_child_metadata_unavailable;activity_metadata_unavailable,requires_scope_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00970100,2004-2005,SENECA COLLEGE OF APPLIED ARTS & TECHNOLOGY,FC,Foreign Public,00225,,,start,2004,,no_exact_match,none,0,,,0,0,ambiguous_or_unmatched,009701,0,0,1,0,0,False,no_exact_match;anchor_ambiguous_or_unmatched;parent_child_metadata_unavailable;activity_metadata_unavailable,requires_scope_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00970100,2005-2006,SENECA COLLEGE OF APPLIED ARTS & TECHNOLOGY,FC,Foreign Public,00225,,,start,2005,,no_exact_match,none,0,,,0,0,ambiguous_or_unmatched,009701,0,0,1,0,0,False,no_exact_match;anchor_ambiguous_or_unmatched;parent_child_metadata_unavailable;activity_metadata_unavailable,requires_scope_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00970100,2006-2007,SENECA COLLEGE OF APPLIED ARTS & TECHNOLOGY,FC,Foreign Public,00225,,,start,2006,,no_exact_match,none,0,,,0,0,ambiguous_or_unmatched,009701,0,0,1,0,0,False,no_exact_match;anchor_ambiguous_or_unmatched;parent_child_metadata_unavailable;activity_metadata_unavailable,requires_scope_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00970100,2007-2008,SENECA COLLEGE OF APPLIED ARTS & TECHNOLOGY,FC,Foreign Public,00225,,,start,2007,,no_exact_match,none,0,,,0,0,ambiguous_or_unmatched,009701,0,0,1,0,0,False,no_exact_match;anchor_ambiguous_or_unmatched;parent_child_metadata_unavailable;activity_metadata_unavailable,requires_scope_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00970100,2008-2009,SENECA COLLEGE OF APPLIED ARTS & TECHNOLOGY,FC,Foreign Public,00225,,,start,2008,,no_exact_match,none,0,,,0,0,ambiguous_or_unmatched,009701,0,0,1,0,0,False,no_exact_match;anchor_ambiguous_or_unmatched;parent_child_metadata_unavailable;activity_metadata_unavailable,requires_scope_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00970100,2009-2010,SENECA COLLEGE OF APPLIED ARTS & TECHNOLOGY,FC,Foreign Public,00225,,,start,2009,,no_exact_match,none,0,,,0,0,ambiguous_or_unmatched,009701,0,0,1,0,0,False,no_exact_match;anchor_ambiguous_or_unmatched;parent_child_metadata_unavailable;activity_metadata_unavailable,requires_scope_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00970700,2008-2009,LEXINGTON COMMUNITY COMMUNITY,KY,Public,40506-0235,,,start,2008,,no_exact_match,none,0,,,0,0,ambiguous_or_unmatched,009707,0,0,1,1,0,False,no_exact_match;anchor_ambiguous_or_unmatched;parent_child_metadata_unavailable;activity_metadata_unavailable,requires_scope_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00972100,2018-2019,Bradford School,PA,Private/For-Profit,15219-2602,208731.88,,start,2018,,exact_unique_inactive,exact_full_opeid_same_reference_year,1,211200,,1,0,ambiguous_or_unmatched,009721,1,0,1,1,0,False,fsa_descriptor_review_required;exact_unique_inactive;anchor_ambiguous_or_unmatched;ipeds_merger_or_closure;ipeds_inactive;ipeds_not_full_title_iv,requires_scope_review,Bradford School,PA,Pittsburgh,15219,5,6,1,M ,-2,2018,12/14/2018,1,1,2,1,1,Bradford Schools Inc.,300550,,,/Users/markjaysonfarol13/Projects/FSA/FSAVolumeReports_Panel-main/ResearchBuild/IPEDS/official_hd/HD2018.zip,4e632bc76441c12e8e42b4e66dd6af99aa332342c4879920c09d7d8317cf9b29,hd2018.csv,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,,,,,,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,
00972200,2008-2009,EMPIRE BEAUTY SCHOOL,MN,Private/For-Profit,55119-7003,657697.48,,start,2008,,multiple_exact_unitids,exact_full_opeid_same_reference_year,2,,445504,2,1,ambiguous_or_unmatched,009722,2,2,1,2,0,False,multiple_exact_unitids;anchor_ambiguous_or_unmatched;multiple_ipeds_units_in_opeid_group;opeid_maps_to_multiple_unitids_over_time;ipeds_component_parent_child;ipeds_merger_or_closure;ipeds_inactive,requires_scope_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00972300,2019-2020,Aria Health School Of Nursing,PA,Private/Non-Profit,19053-6939,5288.0,,start,2019,,exact_unique_inactive,exact_full_opeid_same_reference_year,1,212568,,1,0,ambiguous_or_unmatched,009723,1,0,1,1,0,False,exact_unique_inactive;anchor_ambiguous_or_unmatched;ipeds_merger_or_closure;ipeds_inactive;ipeds_not_full_title_iv,requires_scope_review,Aria Health School of Nursing,PA,Trevose,19053-6939,5,5,1,M ,-2,2019,10/25/2019,1,1,2,1,2,-2,-2,,,/Users/markjaysonfarol13/Projects/FSA/FSAVolumeReports_Panel-main/ResearchBuild/IPEDS/official_hd/HD2019.zip,727cb3484666e5fea8669ce0fb2ad4606ed19531b47cf428d6748072d7e7ab26,hd2019.csv,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,,,,,,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
00973200,2011-2012,VIRGINIA FARRELL BEAUTY SCHOOL,MI,Private/For-Profit,48080-1448,33531.0,,start,2011,,exact_unique_inactive,exact_full_opeid_same_reference_year,1,172556,,1,0,ambiguous_or_unmatched,009732,1,0,1,1,0,False,exact_unique_inactive;anchor_ambiguous_or_unmatched;ipeds_merger_or_closure;ipeds_inactive;ipeds_not_full_title_iv,requires_scope_review,Virginia Farrell Beauty School-St Clair Shores,MI,Saint Clair Shores,48080,5,9,3,D ,-2,2011,9/30/2011,1,3,9,-2,-2,-2,,,,/Users/markjaysonfarol13/Projects/FSA/FSAVolumeReports_Panel-main/ResearchBuild/IPEDS/official_hd/HD2011.zip,cc25e07c20380b1254f3a2d000d118cb1ec920d989a3071058c21ac8732548b6,hd2011.csv,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,,,,,,-2,-2,-2,-2,-2,-2,,,,,,,
00974800,2014-2015,Carrington College,CA,Private/For-Profit,95826-3203,19138857.0,3574036.0,start,2014,,multiple_exact_unitids,exact_full_opeid_same_reference_year,2,,,2,2,ambiguous_or_unmatched,009748,9,8,1,2,0,False,multiple_exact_unitids;anchor_ambiguous_or_unmatched;multiple_ipeds_units_in_opeid_group;opeid_maps_to_multiple_unitids_over_time;ipeds_branch_flag;ipeds_component_parent_child;ipeds_administrative_unit;ipeds_not_full_title_iv,requires_scope_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00974800,2015-2016,Carrington College,CA,Private/For-Profit,95826-3203,18157229.86,3780872.0,start,2015,,multiple_exact_unitids,exact_full_opeid_same_reference_year,2,,,2,2,ambiguous_or_unmatched,009748,8,8,1,2,0,False,multiple_exact_unitids;anchor_ambiguous_or_unmatched;multiple_ipeds_units_in_opeid_group;opeid_maps_to_multiple_unitids_over_time;ipeds_branch_flag;ipeds_component_parent_child;ipeds_administrative_unit;ipeds_not_full_title_iv,requires_scope_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00974800,2016-2017,Carrington College,CA,Private/For-Profit,95826-3203,14597401.0,3568729.0,start,2016,,multiple_exact_unitids,exact_full_opeid_same_reference_year,2,,,2,2,ambiguous_or_unmatched,009748,8,8,1,2,0,False,multiple_exact_unitids;anchor_ambiguous_or_unmatched;multiple_ipeds_units_in_opeid_group;opeid_maps_to_multiple_unitids_over_time;ipeds_branch_flag;ipeds_component_parent_child;ipeds_administrative_unit;ipeds_not_full_title_iv,requires_scope_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00974800,2017-2018,Carrington College,CA,Private/For-Profit,95826-3203,13815394.0,,start,2017,,multiple_exact_unitids,exact_full_opeid_same_reference_year,2,,,2,2,ambiguous_or_unmatched,009748,8,8,1,2,0,False,multiple_exact_unitids;anchor_ambiguous_or_unmatched;multiple_ipeds_units_in_opeid_group;opeid_maps_to_multiple_unitids_over_time;ipeds_branch_flag;ipeds_component_parent_child;ipeds_administrative_unit;ipeds_not_full_title_iv,requires_scope_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00974800,2018-2019,Carrington College,CA,Private/For-Profit,95826-3203,11008750.0,,start,2018,,multiple_exact_unitids,exact_full_opeid_same_reference_year,2,,,2,2,ambiguous_or_unmatched,009748,8,8,1,2,0,False,multiple_exact_unitids;anchor_ambiguous_or_unmatched;multiple_ipeds_units_in_opeid_group;opeid_maps_to_multiple_unitids_over_time;ipeds_branch_flag;ipeds_component_parent_child;ipeds_administrative_unit;ipeds_not_full_title_iv,requires_scope_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00974800,2019-2020,Carrington College,CA,Private/For-Profit,95826-3203,12576768.0,,start,2019,,multiple_exact_unitids,exact_full_opeid_same_reference_year,2,,,2,2,ambiguous_or_unmatched,009748,8,8,1,2,0,False,multiple_exact_unitids;anchor_ambiguous_or_unmatched;multiple_ipeds_units_in_opeid_group;opeid_maps_to_multiple_unitids_over_time;ipeds_branch_flag;ipeds_component_parent_child;ipeds_administrative_unit;ipeds_not_full_title_iv,requires_scope_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00974800,2020-2021,Carrington College,CA,Private/For-Profit,95826-3203,12375956.0,,start,2020,,multiple_exact_unitids,exact_full_opeid_same_reference_year,2,,,2,2,ambiguous_or_unmatched,009748,8,8,1,2,0,False,multiple_exact_unitids;anchor_ambiguous_or_unmatched;multiple_ipeds_units_in_opeid_group;opeid_maps_to_multiple_unitids_over_time;ipeds_branch_flag;ipeds_component_parent_child;ipeds_administrative_unit;ipeds_not_full_title_iv,requires_scope_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00974800,2021-2022,Carrington College,CA,Private/For-Profit,95826-3203,15074767.0,,start,2021,,multiple_exact_unitids,exact_full_opeid_same_reference_year,2,,,2,2,ambiguous_or_unmatched,009748,8,8,1,2,0,False,multiple_exact_unitids;anchor_ambiguous_or_unmatched;multiple_ipeds_units_in_opeid_group;opeid_maps_to_multiple_unitids_over_time;ipeds_branch_flag;ipeds_component_parent_child;ipeds_administrative_unit;ipeds_not_full_title_iv,requires_scope_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00974800,2022-2023,Carrington College,CA,Private/For-Profit,95826-3203,17954464.0,,start,2022,,multiple_exact_unitids,exact_full_opeid_same_reference_year,2,,,2,2,ambiguous_or_unmatched,009748,8,8,1,2,0,False,multiple_exact_unitids;anchor_ambiguous_or_unmatched;multiple_ipeds_units_in_opeid_group;opeid_maps_to_multiple_unitids_over_time;ipeds_branch_flag;ipeds_component_parent_child;ipeds_administrative_unit;ipeds_not_full_title_iv,requires_scope_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00974800,2023-2024,Carrington College,CA,Private/For-Profit,95826-3203,21009393.0,,start,2023,,multiple_exact_unitids,exact_full_opeid_same_reference_year,2,,,2,2,ambiguous_or_unmatched,009748,8,6,1,2,0,False,multiple_exact_unitids;anchor_ambiguous_or_unmatched;multiple_ipeds_units_in_opeid_group;opeid_maps_to_multiple_unitids_over_time;ipeds_branch_flag;ipeds_component_parent_child;ipeds_administrative_unit;ipeds_not_full_title_iv;parent_child_metadata_unavailable,requires_scope_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00974800,2024-2025,CARRINGTON COLLEGE,CA,Private/For-Profit,95826-3203,25888664.0,,start,2024,,multiple_exact_unitids,exact_full_opeid_same_reference_year,2,,,2,0,year_unavailable,009748,6,0,1,2,0,False,multiple_exact_unitids;anchor_year_unavailable;multiple_ipeds_units_in_opeid_group;opeid_maps_to_multiple_unitids_over_time;ipeds_branch_flag;ipeds_administrative_unit;ipeds_not_full_title_iv;parent_child_metadata_unavailable,requires_scope_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00974805,1999-2000,WESTERN CAREER COLLEGE - FREMONT,CA,Private/For-Profit,,2353772.4,,start,1999,,no_exact_match,none,0,,,0,0,ambiguous_or_unmatched,009748,2,3,2,1,0,False,no_exact_match;anchor_ambiguous_or_unmatched;multiple_ipeds_units_in_opeid_group;multiple_fsa_rows_in_opeid_group;fsa_additional_location_identifier;parent_child_metadata_unavailable;activity_metadata_unavailable,requires_scope_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00974805,2000-2001,WESTERN CAREER COLLEGE - FREMONT,CA,Private/For-Profit,,2564582.65,,start,2000,,no_exact_match,none,0,,,0,0,ambiguous_or_unmatched,009748,3,3,2,1,0,False,no_exact_match;anchor_ambiguous_or_unmatched;multiple_ipeds_units_in_opeid_group;multiple_fsa_rows_in_opeid_group;fsa_additional_location_identifier;parent_child_metadata_unavailable;activity_metadata_unavailable,requires_scope_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00974805,2001-2002,WESTERN CAREER COLLEGE - FREMONT,CA,Private/For-Profit,,2835464.31,,start,2001,,no_exact_match,none,0,,,0,0,ambiguous_or_unmatched,009748,3,3,2,1,0,False,no_exact_match;anchor_ambiguous_or_unmatched;multiple_ipeds_units_in_opeid_group;multiple_fsa_rows_in_opeid_group;fsa_additional_location_identifier;parent_child_metadata_unavailable;activity_metadata_unavailable,requires_scope_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00974805,2002-2003,WESTERN CAREER COLLEGE - FREMONT,CA,Private/For-Profit,,4305913.6,,start,2002,,no_exact_match,none,0,,,0,0,ambiguous_or_unmatched,009748,3,3,2,1,0,False,no_exact_match;anchor_ambiguous_or_unmatched;multiple_ipeds_units_in_opeid_group;multiple_fsa_rows_in_opeid_group;fsa_additional_location_identifier;parent_child_metadata_unavailable;activity_metadata_unavailable,requires_scope_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
