opeid8,award_year,school,state,zip_code,unitid,ipeds_match_status,ipeds_root_unitid_count_start,ipeds_root_unitid_count_end,ipeds_anchor_sensitivity,ipeds_unitid_start,ipeds_unitid_end
00668200,2010-2011,ST THOMAS UNIVERSITY,FC,00353,,no_exact_match,0,0,ambiguous_or_unmatched,,
00668200,2011-2012,ST THOMAS UNIVERSITY,FC,00353,,no_exact_match,0,0,ambiguous_or_unmatched,,
00668200,2012-2013,ST THOMAS UNIVERSITY,FC,00353,,no_exact_match,0,0,ambiguous_or_unmatched,,
00668200,2013-2014,ST THOMAS UNIVERSITY,,00353,,no_exact_match,0,0,ambiguous_or_unmatched,,
00668200,2014-2015,ST THOMAS UNIVERSITY,,00353,,no_exact_match,0,0,ambiguous_or_unmatched,,
00668200,2015-2016,ST THOMAS UNIVERSITY,,00353,,no_exact_match,0,0,ambiguous_or_unmatched,,
00668200,2016-2017,ST THOMAS UNIVERSITY,,00353,,no_exact_match,0,0,ambiguous_or_unmatched,,
00668200,2017-2018,ST THOMAS UNIVERSITY,,00353,,no_exact_match,0,0,ambiguous_or_unmatched,,
00668200,2018-2019,ST THOMAS UNIVERSITY,,00353,,no_exact_match,0,0,ambiguous_or_unmatched,,
00668200,2019-2020,ST THOMAS UNIVERSITY,,00353,,no_exact_match,0,0,ambiguous_or_unmatched,,
00668200,2020-2021,ST THOMAS UNIVERSITY,,00353,,no_exact_match,0,0,ambiguous_or_unmatched,,
00668200,2021-2022,ST THOMAS UNIVERSITY,,00353,,no_exact_match,0,0,ambiguous_or_unmatched,,
00668200,2022-2023,ST THOMAS UNIVERSITY,,00353,,no_exact_match,0,0,ambiguous_or_unmatched,,
00668200,2023-2024,ST THOMAS UNIVERSITY,,00353,,no_exact_match,0,0,ambiguous_or_unmatched,,
00668200,2024-2025,ST THOMAS UNIVERSITY,,00353,,no_exact_match,0,0,year_unavailable,,
00668300,1999-2000,UNIVERSITY OF GUELPH,FC,00121,,no_exact_match,0,0,ambiguous_or_unmatched,,
00668300,2000-2001,UNIVERSITY OF GUELPH,FC,00121,,no_exact_match,0,0,ambiguous_or_unmatched,,
00668300,2001-2002,UNIVERSITY OF GUELPH,FC,00121,,no_exact_match,0,0,ambiguous_or_unmatched,,
00668300,2002-2003,UNIVERSITY OF GUELPH,FC,00121,,no_exact_match,0,0,ambiguous_or_unmatched,,
00668300,2003-2004,UNIVERSITY OF GUELPH,FC,00121,,no_exact_match,0,0,ambiguous_or_unmatched,,
00668300,2004-2005,UNIVERSITY OF GUELPH,FC,00121,,no_exact_match,0,0,ambiguous_or_unmatched,,
00668300,2005-2006,UNIVERSITY OF GUELPH,FC,00121,,no_exact_match,0,0,ambiguous_or_unmatched,,
00668300,2006-2007,UNIVERSITY OF GUELPH,FC,00121,,no_exact_match,0,0,ambiguous_or_unmatched,,
00668300,2007-2008,UNIVERSITY OF GUELPH,FC,00121,,no_exact_match,0,0,ambiguous_or_unmatched,,
00668300,2008-2009,UNIVERSITY OF GUELPH,FC,00121,,no_exact_match,0,0,ambiguous_or_unmatched,,
00668300,2009-2010,UNIVERSITY OF GUELPH,FC,00121,,no_exact_match,0,0,ambiguous_or_unmatched,,
00668300,2010-2011,UNIVERSITY OF GUELPH,FC,00121,,no_exact_match,0,0,ambiguous_or_unmatched,,
00668300,2011-2012,UNIVERSITY OF GUELPH,FC,00121,,no_exact_match,0,0,ambiguous_or_unmatched,,
00668300,2012-2013,UNIVERSITY OF GUELPH,FC,00121,,no_exact_match,0,0,ambiguous_or_unmatched,,
00668300,2013-2014,UNIVERSITY OF GUELPH,,00121,,no_exact_match,0,0,ambiguous_or_unmatched,,
00668300,2014-2015,UNIVERSITY OF GUELPH,,00121,,no_exact_match,0,0,ambiguous_or_unmatched,,
00668300,2015-2016,UNIVERSITY OF GUELPH,,00121,,no_exact_match,0,0,ambiguous_or_unmatched,,
00668300,2016-2017,UNIVERSITY OF GUELPH,,00121,,no_exact_match,0,0,ambiguous_or_unmatched,,
00668300,2017-2018,UNIVERSITY OF GUELPH,,00121,,no_exact_match,0,0,ambiguous_or_unmatched,,
00668300,2018-2019,UNIVERSITY OF GUELPH,,00121,,no_exact_match,0,0,ambiguous_or_unmatched,,
00668300,2019-2020,UNIVERSITY OF GUELPH,,00121,,no_exact_match,0,0,ambiguous_or_unmatched,,
00668300,2020-2021,UNIVERSITY OF GUELPH,,00121,,no_exact_match,0,0,ambiguous_or_unmatched,,
00668300,2021-2022,UNIVERSITY OF GUELPH,,00121,,no_exact_match,0,0,ambiguous_or_unmatched,,
00668300,2022-2023,UNIVERSITY OF GUELPH,,00121,,no_exact_match,0,0,ambiguous_or_unmatched,,
00668300,2023-2024,UNIVERSITY OF GUELPH,,00121,,no_exact_match,0,0,ambiguous_or_unmatched,,
00668300,2024-2025,UNIVERSITY OF GUELPH,,00121,,no_exact_match,0,0,year_unavailable,,
00668400,1999-2000,UNIVERSITY OF MANITOBA,FC,00322,,no_exact_match,0,0,ambiguous_or_unmatched,,
00668400,2000-2001,UNIVERSITY OF MANITOBA,FC,00322,,no_exact_match,0,0,ambiguous_or_unmatched,,
00668400,2001-2002,UNIVERSITY OF MANITOBA,FC,00322,,no_exact_match,0,0,ambiguous_or_unmatched,,
00668400,2002-2003,UNIVERSITY OF MANITOBA,FC,00322,,no_exact_match,0,0,ambiguous_or_unmatched,,
00668400,2003-2004,UNIVERSITY OF MANITOBA,FC,00322,,no_exact_match,0,0,ambiguous_or_unmatched,,
00668400,2004-2005,UNIVERSITY OF MANITOBA,FC,00322,,no_exact_match,0,0,ambiguous_or_unmatched,,
00668400,2005-2006,UNIVERSITY OF MANITOBA,FC,00322,,no_exact_match,0,0,ambiguous_or_unmatched,,
00668400,2006-2007,UNIVERSITY OF MANITOBA,FC,00322,,no_exact_match,0,0,ambiguous_or_unmatched,,
00668400,2007-2008,UNIVERSITY OF MANITOBA,FC,00322,,no_exact_match,0,0,ambiguous_or_unmatched,,
00668400,2008-2009,UNIVERSITY OF MANITOBA,FC,00322,,no_exact_match,0,0,ambiguous_or_unmatched,,
00668400,2009-2010,UNIVERSITY OF MANITOBA,FC,00322,,no_exact_match,0,0,ambiguous_or_unmatched,,
00668400,2010-2011,UNIVERSITY OF MANITOBA,FC,00322,,no_exact_match,0,0,ambiguous_or_unmatched,,
00668400,2011-2012,UNIVERSITY OF MANITOBA,FC,00322,,no_exact_match,0,0,ambiguous_or_unmatched,,
00668400,2012-2013,UNIVERSITY OF MANITOBA,FC,00322,,no_exact_match,0,0,ambiguous_or_unmatched,,
00668400,2013-2014,UNIVERSITY OF MANITOBA,,00322,,no_exact_match,0,0,ambiguous_or_unmatched,,
00668400,2014-2015,UNIVERSITY OF MANITOBA,,00322,,no_exact_match,0,0,ambiguous_or_unmatched,,
00668400,2015-2016,UNIVERSITY OF MANITOBA,,00322,,no_exact_match,0,0,ambiguous_or_unmatched,,
00668400,2016-2017,UNIVERSITY OF MANITOBA,,00322,,no_exact_match,0,0,ambiguous_or_unmatched,,
00668400,2017-2018,UNIVERSITY OF MANITOBA,,00322,,no_exact_match,0,0,ambiguous_or_unmatched,,
00668400,2018-2019,UNIVERSITY OF MANITOBA,,00322,,no_exact_match,0,0,ambiguous_or_unmatched,,
00668400,2019-2020,UNIVERSITY OF MANITOBA,,00322,,no_exact_match,0,0,ambiguous_or_unmatched,,
00668400,2020-2021,UNIVERSITY OF MANITOBA,,00322,,no_exact_match,0,0,ambiguous_or_unmatched,,
00668400,2021-2022,UNIVERSITY OF MANITOBA,,00322,,no_exact_match,0,0,ambiguous_or_unmatched,,
00668400,2022-2023,UNIVERSITY OF MANITOBA,,00322,,no_exact_match,0,0,ambiguous_or_unmatched,,
00668400,2023-2024,UNIVERSITY OF MANITOBA,,00322,,no_exact_match,0,0,ambiguous_or_unmatched,,
00668400,2024-2025,UNIVERSITY OF MANITOBA,,00322,,no_exact_match,0,0,year_unavailable,,
00668500,1999-2000,UNIVERSITY OF NEW BRUNSWICK (THE),FC,00353,,no_exact_match,0,0,ambiguous_or_unmatched,,
00668500,2000-2001,UNIVERSITY OF NEW BRUNSWICK (THE),FC,00353,,no_exact_match,0,0,ambiguous_or_unmatched,,
00668500,2001-2002,UNIVERSITY OF NEW BRUNSWICK (THE),FC,00353,,no_exact_match,0,0,ambiguous_or_unmatched,,
00668500,2002-2003,UNIVERSITY OF NEW BRUNSWICK (THE),FC,00353,,no_exact_match,0,0,ambiguous_or_unmatched,,
00668500,2003-2004,UNIVERSITY OF NEW BRUNSWICK (THE),FC,00353,,no_exact_match,0,0,ambiguous_or_unmatched,,
00668500,2004-2005,UNIVERSITY OF NEW BRUNSWICK (THE),FC,00353,,no_exact_match,0,0,ambiguous_or_unmatched,,
00668500,2005-2006,UNIVERSITY OF NEW BRUNSWICK (THE),FC,00353,,no_exact_match,0,0,ambiguous_or_unmatched,,
00668500,2006-2007,UNIVERSITY OF NEW BRUNSWICK (THE),FC,00353,,no_exact_match,0,0,ambiguous_or_unmatched,,
00668500,2007-2008,UNIVERSITY OF NEW BRUNSWICK (THE),FC,00353,,no_exact_match,0,0,ambiguous_or_unmatched,,
00668500,2008-2009,UNIVERSITY OF NEW BRUNSWICK (THE),FC,00353,,no_exact_match,0,0,ambiguous_or_unmatched,,
00668500,2009-2010,UNIVERSITY OF NEW BRUNSWICK (THE),FC,00353,,no_exact_match,0,0,ambiguous_or_unmatched,,
00668500,2010-2011,UNIVERSITY OF NEW BRUNSWICK (THE),FC,00353,,no_exact_match,0,0,ambiguous_or_unmatched,,
00668500,2011-2012,UNIVERSITY OF NEW BRUNSWICK (THE),FC,00353,,no_exact_match,0,0,ambiguous_or_unmatched,,
00668500,2012-2013,UNIVERSITY OF NEW BRUNSWICK (THE),FC,00353,,no_exact_match,0,0,ambiguous_or_unmatched,,
00668500,2013-2014,UNIVERSITY OF NEW BRUNSWICK (THE),,00353,,no_exact_match,0,0,ambiguous_or_unmatched,,
00668500,2014-2015,UNIVERSITY OF NEW BRUNSWICK (THE),,00353,,no_exact_match,0,0,ambiguous_or_unmatched,,
00668500,2015-2016,UNIVERSITY OF NEW BRUNSWICK (THE),,00353,,no_exact_match,0,0,ambiguous_or_unmatched,,
00668500,2016-2017,UNIVERSITY OF NEW BRUNSWICK (THE),,00353,,no_exact_match,0,0,ambiguous_or_unmatched,,
00668500,2017-2018,UNIVERSITY OF NEW BRUNSWICK (THE),,00353,,no_exact_match,0,0,ambiguous_or_unmatched,,
00668500,2018-2019,UNIVERSITY OF NEW BRUNSWICK (THE),,00353,,no_exact_match,0,0,ambiguous_or_unmatched,,
00668500,2019-2020,UNIVERSITY OF NEW BRUNSWICK (THE),,00353,,no_exact_match,0,0,ambiguous_or_unmatched,,
00668500,2020-2021,UNIVERSITY OF NEW BRUNSWICK (THE),,00353,,no_exact_match,0,0,ambiguous_or_unmatched,,
00668500,2021-2022,UNIVERSITY OF NEW BRUNSWICK (THE),,00353,,no_exact_match,0,0,ambiguous_or_unmatched,,
00668500,2022-2023,UNIVERSITY OF NEW BRUNSWICK (THE),,00353,,no_exact_match,0,0,ambiguous_or_unmatched,,
00668500,2023-2024,UNIVERSITY OF NEW BRUNSWICK (THE),,00353,,no_exact_match,0,0,ambiguous_or_unmatched,,
00668500,2024-2025,UNIVERSITY OF NEW BRUNSWICK (THE),,00353,,no_exact_match,0,0,year_unavailable,,
00668600,1999-2000,UNIVERSITY OF OTTAWA,FC,00165,,no_exact_match,0,0,ambiguous_or_unmatched,,
00668600,2000-2001,UNIVERSITY OF OTTAWA,FC,00165,,no_exact_match,0,0,ambiguous_or_unmatched,,
00668600,2001-2002,UNIVERSITY OF OTTAWA,FC,00165,,no_exact_match,0,0,ambiguous_or_unmatched,,
00668600,2002-2003,UNIVERSITY OF OTTAWA,FC,00165,,no_exact_match,0,0,ambiguous_or_unmatched,,
00668600,2003-2004,UNIVERSITY OF OTTAWA,FC,00165,,no_exact_match,0,0,ambiguous_or_unmatched,,
00668600,2004-2005,UNIVERSITY OF OTTAWA,FC,00165,,no_exact_match,0,0,ambiguous_or_unmatched,,
00668600,2005-2006,UNIVERSITY OF OTTAWA,FC,00165,,no_exact_match,0,0,ambiguous_or_unmatched,,
00668600,2006-2007,UNIVERSITY OF OTTAWA,FC,00165,,no_exact_match,0,0,ambiguous_or_unmatched,,
00668600,2007-2008,UNIVERSITY OF OTTAWA,FC,00165,,no_exact_match,0,0,ambiguous_or_unmatched,,
00668600,2008-2009,UNIVERSITY OF OTTAWA,FC,00165,,no_exact_match,0,0,ambiguous_or_unmatched,,
00668600,2009-2010,UNIVERSITY OF OTTAWA,FC,00165,,no_exact_match,0,0,ambiguous_or_unmatched,,
00668600,2010-2011,UNIVERSITY OF OTTAWA,FC,00165,,no_exact_match,0,0,ambiguous_or_unmatched,,
00668600,2011-2012,UNIVERSITY OF OTTAWA,FC,00165,,no_exact_match,0,0,ambiguous_or_unmatched,,
00668600,2012-2013,UNIVERSITY OF OTTAWA,FC,00165,,no_exact_match,0,0,ambiguous_or_unmatched,,
00668600,2013-2014,UNIVERSITY OF OTTAWA,,00165,,no_exact_match,0,0,ambiguous_or_unmatched,,
00668600,2014-2015,UNIVERSITY OF OTTAWA,,00165,,no_exact_match,0,0,ambiguous_or_unmatched,,
00668600,2015-2016,UNIVERSITY OF OTTAWA,,00165,,no_exact_match,0,0,ambiguous_or_unmatched,,
00668600,2016-2017,UNIVERSITY OF OTTAWA,,00165,,no_exact_match,0,0,ambiguous_or_unmatched,,
00668600,2017-2018,UNIVERSITY OF OTTAWA,,00165,,no_exact_match,0,0,ambiguous_or_unmatched,,
00668600,2018-2019,UNIVERSITY OF OTTAWA,,00165,,no_exact_match,0,0,ambiguous_or_unmatched,,
00668600,2019-2020,UNIVERSITY OF OTTAWA,,00165,,no_exact_match,0,0,ambiguous_or_unmatched,,
00668600,2020-2021,UNIVERSITY OF OTTAWA,,00165,,no_exact_match,0,0,ambiguous_or_unmatched,,
00668600,2021-2022,UNIVERSITY OF OTTAWA,,00165,,no_exact_match,0,0,ambiguous_or_unmatched,,
00668600,2022-2023,UNIVERSITY OF OTTAWA,,00165,,no_exact_match,0,0,ambiguous_or_unmatched,,
00668600,2023-2024,UNIVERSITY OF OTTAWA,,00165,,no_exact_match,0,0,ambiguous_or_unmatched,,
00668600,2024-2025,UNIVERSITY OF OTTAWA,,00165,,no_exact_match,0,0,year_unavailable,,
00668800,1999-2000,UNIVERSITY OF TORONTO,FC,00511,,no_exact_match,0,0,ambiguous_or_unmatched,,
00668800,2000-2001,UNIVERSITY OF TORONTO,FC,00511,,no_exact_match,0,0,ambiguous_or_unmatched,,
00668800,2001-2002,UNIVERSITY OF TORONTO,FC,00511,,no_exact_match,0,0,ambiguous_or_unmatched,,
00668800,2002-2003,UNIVERSITY OF TORONTO,FC,00511,,no_exact_match,0,0,ambiguous_or_unmatched,,
00668800,2003-2004,UNIVERSITY OF TORONTO,FC,00511,,no_exact_match,0,0,ambiguous_or_unmatched,,
00668800,2004-2005,UNIVERSITY OF TORONTO,FC,00511,,no_exact_match,0,0,ambiguous_or_unmatched,,
00668800,2005-2006,UNIVERSITY OF TORONTO,FC,00511,,no_exact_match,0,0,ambiguous_or_unmatched,,
00668800,2006-2007,UNIVERSITY OF TORONTO,FC,00511,,no_exact_match,0,0,ambiguous_or_unmatched,,
00668800,2007-2008,UNIVERSITY OF TORONTO,FC,00511,,no_exact_match,0,0,ambiguous_or_unmatched,,
00668800,2008-2009,UNIVERSITY OF TORONTO,FC,00511,,no_exact_match,0,0,ambiguous_or_unmatched,,
00668800,2009-2010,UNIVERSITY OF TORONTO,FC,00511,,no_exact_match,0,0,ambiguous_or_unmatched,,
00668800,2010-2011,UNIVERSITY OF TORONTO,FC,00511,,no_exact_match,0,0,ambiguous_or_unmatched,,
00668800,2011-2012,UNIVERSITY OF TORONTO,FC,00511,,no_exact_match,0,0,ambiguous_or_unmatched,,
00668800,2012-2013,UNIVERSITY OF TORONTO,FC,00511,,no_exact_match,0,0,ambiguous_or_unmatched,,
00668800,2013-2014,UNIVERSITY OF TORONTO,,00511,,no_exact_match,0,0,ambiguous_or_unmatched,,
00668800,2014-2015,UNIVERSITY OF TORONTO,,00511,,no_exact_match,0,0,ambiguous_or_unmatched,,
00668800,2015-2016,UNIVERSITY OF TORONTO,,00511,,no_exact_match,0,0,ambiguous_or_unmatched,,
00668800,2016-2017,UNIVERSITY OF TORONTO,,00511,,no_exact_match,0,0,ambiguous_or_unmatched,,
00668800,2017-2018,UNIVERSITY OF TORONTO,,00511,,no_exact_match,0,0,ambiguous_or_unmatched,,
00668800,2018-2019,UNIVERSITY OF TORONTO,,00511,,no_exact_match,0,0,ambiguous_or_unmatched,,
00668800,2019-2020,UNIVERSITY OF TORONTO,,00511,,no_exact_match,0,0,ambiguous_or_unmatched,,
00668800,2020-2021,UNIVERSITY OF TORONTO,,00511,,no_exact_match,0,0,ambiguous_or_unmatched,,
00668800,2021-2022,UNIVERSITY OF TORONTO,,00511,,no_exact_match,0,0,ambiguous_or_unmatched,,
00668800,2022-2023,UNIVERSITY OF TORONTO,,00511,,no_exact_match,0,0,ambiguous_or_unmatched,,
00668800,2023-2024,UNIVERSITY OF TORONTO,,00511,,no_exact_match,0,0,ambiguous_or_unmatched,,
00668800,2024-2025,UNIVERSITY OF TORONTO,,00511,,no_exact_match,0,0,year_unavailable,,
00668900,1999-2000,UNIVERSITY OF WINDSOR,FC,00934,,no_exact_match,0,0,ambiguous_or_unmatched,,
00668900,2000-2001,UNIVERSITY OF WINDSOR,FC,00934,,no_exact_match,0,0,ambiguous_or_unmatched,,
00668900,2001-2002,UNIVERSITY OF WINDSOR,FC,00934,,no_exact_match,0,0,ambiguous_or_unmatched,,
00668900,2002-2003,UNIVERSITY OF WINDSOR,FC,00934,,no_exact_match,0,0,ambiguous_or_unmatched,,
00668900,2003-2004,UNIVERSITY OF WINDSOR,FC,00934,,no_exact_match,0,0,ambiguous_or_unmatched,,
00668900,2004-2005,UNIVERSITY OF WINDSOR,FC,00934,,no_exact_match,0,0,ambiguous_or_unmatched,,
00668900,2005-2006,UNIVERSITY OF WINDSOR,FC,00934,,no_exact_match,0,0,ambiguous_or_unmatched,,
00668900,2006-2007,UNIVERSITY OF WINDSOR,FC,00934,,no_exact_match,0,0,ambiguous_or_unmatched,,
00668900,2007-2008,UNIVERSITY OF WINDSOR,FC,00934,,no_exact_match,0,0,ambiguous_or_unmatched,,
00668900,2008-2009,UNIVERSITY OF WINDSOR,FC,00934,,no_exact_match,0,0,ambiguous_or_unmatched,,
00668900,2009-2010,UNIVERSITY OF WINDSOR,FC,00934,,no_exact_match,0,0,ambiguous_or_unmatched,,
00668900,2010-2011,UNIVERSITY OF WINDSOR,FC,00934,,no_exact_match,0,0,ambiguous_or_unmatched,,
00668900,2011-2012,UNIVERSITY OF WINDSOR,FC,00934,,no_exact_match,0,0,ambiguous_or_unmatched,,
00668900,2012-2013,UNIVERSITY OF WINDSOR,FC,00934,,no_exact_match,0,0,ambiguous_or_unmatched,,
00668900,2013-2014,UNIVERSITY OF WINDSOR,,00934,,no_exact_match,0,0,ambiguous_or_unmatched,,
00668900,2014-2015,UNIVERSITY OF WINDSOR,,00934,,no_exact_match,0,0,ambiguous_or_unmatched,,
00668900,2015-2016,UNIVERSITY OF WINDSOR,,00934,,no_exact_match,0,0,ambiguous_or_unmatched,,
00668900,2016-2017,UNIVERSITY OF WINDSOR,,00934,,no_exact_match,0,0,ambiguous_or_unmatched,,
00668900,2017-2018,UNIVERSITY OF WINDSOR,,00934,,no_exact_match,0,0,ambiguous_or_unmatched,,
00668900,2018-2019,UNIVERSITY OF WINDSOR,,00934,,no_exact_match,0,0,ambiguous_or_unmatched,,
00668900,2019-2020,UNIVERSITY OF WINDSOR,,00934,,no_exact_match,0,0,ambiguous_or_unmatched,,
00668900,2020-2021,UNIVERSITY OF WINDSOR,,00934,,no_exact_match,0,0,ambiguous_or_unmatched,,
00668900,2021-2022,UNIVERSITY OF WINDSOR,,00934,,no_exact_match,0,0,ambiguous_or_unmatched,,
00668900,2022-2023,UNIVERSITY OF WINDSOR,,00934,,no_exact_match,0,0,ambiguous_or_unmatched,,
00668900,2023-2024,UNIVERSITY OF WINDSOR,,00934,,no_exact_match,0,0,ambiguous_or_unmatched,,
00668900,2024-2025,UNIVERSITY OF WINDSOR,,00934,,no_exact_match,0,0,year_unavailable,,
00669000,2003-2004,UNIVERSITY OF COPENHAGEN,FC,01017,,no_exact_match,0,0,ambiguous_or_unmatched,,
00669000,2004-2005,UNIVERSITY OF COPENHAGEN,FC,01017,,no_exact_match,0,0,ambiguous_or_unmatched,,
00669000,2005-2006,UNIVERSITY OF COPENHAGEN,FC,01017,,no_exact_match,0,0,ambiguous_or_unmatched,,
00669000,2006-2007,UNIVERSITY OF COPENHAGEN,FC,01017,,no_exact_match,0,0,ambiguous_or_unmatched,,
00669000,2007-2008,UNIVERSITY OF COPENHAGEN,FC,01017,,no_exact_match,0,0,ambiguous_or_unmatched,,
00669000,2013-2014,UNIVERSITY OF COPENHAGEN,,01017,,no_exact_match,0,0,ambiguous_or_unmatched,,
00669000,2014-2015,UNIVERSITY OF COPENHAGEN,,01017,,no_exact_match,0,0,ambiguous_or_unmatched,,
00669000,2015-2016,UNIVERSITY OF COPENHAGEN,,01017,,no_exact_match,0,0,ambiguous_or_unmatched,,
00669000,2016-2017,UNIVERSITY OF COPENHAGEN,,01017,,no_exact_match,0,0,ambiguous_or_unmatched,,
00669000,2017-2018,UNIVERSITY OF COPENHAGEN,,01017,,no_exact_match,0,0,ambiguous_or_unmatched,,
00669000,2018-2019,UNIVERSITY OF COPENHAGEN,,01017,,no_exact_match,0,0,ambiguous_or_unmatched,,
00669000,2019-2020,UNIVERSITY OF COPENHAGEN,,01017,,no_exact_match,0,0,ambiguous_or_unmatched,,
00669000,2020-2021,UNIVERSITY OF COPENHAGEN,,01017,,no_exact_match,0,0,ambiguous_or_unmatched,,
00669000,2021-2022,UNIVERSITY OF COPENHAGEN,,01017,,no_exact_match,0,0,ambiguous_or_unmatched,,
00669000,2022-2023,UNIVERSITY OF COPENHAGEN,,01017,,no_exact_match,0,0,ambiguous_or_unmatched,,
00669000,2023-2024,UNIVERSITY OF COPENHAGEN,,01017,,no_exact_match,0,0,ambiguous_or_unmatched,,
00669100,1999-2000,UNIVERSITY OF CAMBRIDGE - PEMBROKE COLLEGE,FC,00021,,no_exact_match,0,0,ambiguous_or_unmatched,,
00669100,2000-2001,UNIVERSITY OF CAMBRIDGE - PEMBROKE COLLEGE,FC,00021,,no_exact_match,0,0,ambiguous_or_unmatched,,
00669100,2001-2002,UNIVERSITY OF CAMBRIDGE - PEMBROKE COLLEGE,FC,00021,,no_exact_match,0,0,ambiguous_or_unmatched,,
00669100,2002-2003,UNIVERSITY OF CAMBRIDGE - PEMBROKE COLLEGE,FC,00021,,no_exact_match,0,0,ambiguous_or_unmatched,,
00669100,2003-2004,UNIVERSITY OF CAMBRIDGE - PEMBROKE COLLEGE,FC,00021,,no_exact_match,0,0,ambiguous_or_unmatched,,
00669100,2004-2005,UNIVERSITY OF CAMBRIDGE - PEMBROKE COLLEGE,FC,00021,,no_exact_match,0,0,ambiguous_or_unmatched,,
00669100,2005-2006,UNIVERSITY OF CAMBRIDGE - PEMBROKE COLLEGE,FC,00021,,no_exact_match,0,0,ambiguous_or_unmatched,,
00669100,2006-2007,UNIVERSITY OF CAMBRIDGE - PEMBROKE COLLEGE,FC,00021,,no_exact_match,0,0,ambiguous_or_unmatched,,
00669100,2007-2008,UNIVERSITY OF CAMBRIDGE - PEMBROKE COLLEGE,FC,00021,,no_exact_match,0,0,ambiguous_or_unmatched,,
00669100,2008-2009,UNIVERSITY OF CAMBRIDGE - PEMBROKE COLLEGE,FC,00021,,no_exact_match,0,0,ambiguous_or_unmatched,,
00669100,2009-2010,UNIVERSITY OF CAMBRIDGE - PEMBROKE COLLEGE,FC,00021,,no_exact_match,0,0,ambiguous_or_unmatched,,
00669100,2010-2011,UNIVERSITY OF CAMBRIDGE - PEMBROKE COLLEGE,FC,00021,,no_exact_match,0,0,ambiguous_or_unmatched,,
00669100,2011-2012,UNIVERSITY OF CAMBRIDGE - PEMBROKE COLLEGE,FC,00021,,no_exact_match,0,0,ambiguous_or_unmatched,,
00669100,2012-2013,UNIVERSITY OF CAMBRIDGE - PEMBROKE COLLEGE,FC,00021,,no_exact_match,0,0,ambiguous_or_unmatched,,
00669100,2013-2014,UNIVERSITY OF CAMBRIDGE - PEMBROKE COLLEGE,,00021,,no_exact_match,0,0,ambiguous_or_unmatched,,
00669100,2014-2015,UNIVERSITY OF CAMBRIDGE - PEMBROKE COLLEGE,,00021,,no_exact_match,0,0,ambiguous_or_unmatched,,
00669100,2015-2016,UNIVERSITY OF CAMBRIDGE - PEMBROKE COLLEGE,,00021,,no_exact_match,0,0,ambiguous_or_unmatched,,
00669100,2016-2017,UNIVERSITY OF CAMBRIDGE - PEMBROKE COLLEGE,,00021,,no_exact_match,0,0,ambiguous_or_unmatched,,
00669100,2017-2018,UNIVERSITY OF CAMBRIDGE - PEMBROKE COLLEGE,,00021,,no_exact_match,0,0,ambiguous_or_unmatched,,
00669100,2018-2019,UNIVERSITY OF CAMBRIDGE - PEMBROKE COLLEGE,,00021,,no_exact_match,0,0,ambiguous_or_unmatched,,
00669100,2019-2020,UNIVERSITY OF CAMBRIDGE - PEMBROKE COLLEGE,,00021,,no_exact_match,0,0,ambiguous_or_unmatched,,
00669100,2020-2021,UNIVERSITY OF CAMBRIDGE - PEMBROKE COLLEGE,,00021,,no_exact_match,0,0,ambiguous_or_unmatched,,
00669100,2021-2022,UNIVERSITY OF CAMBRIDGE - PEMBROKE COLLEGE,,00021,,no_exact_match,0,0,ambiguous_or_unmatched,,
00669100,2022-2023,UNIVERSITY OF CAMBRIDGE - PEMBROKE COLLEGE,,00021,,no_exact_match,0,0,ambiguous_or_unmatched,,
00669100,2023-2024,UNIVERSITY OF CAMBRIDGE - PEMBROKE COLLEGE,,00021,,no_exact_match,0,0,ambiguous_or_unmatched,,
00669100,2024-2025,UNIVERSITY OF CAMBRIDGE - PEMBROKE COLLEGE,,00021,,no_exact_match,0,0,year_unavailable,,
00669200,1999-2000,UNIVERSITY OF LEEDS,FC,00029,,no_exact_match,0,0,ambiguous_or_unmatched,,
00669200,2000-2001,UNIVERSITY OF LEEDS,FC,00029,,no_exact_match,0,0,ambiguous_or_unmatched,,
00669200,2001-2002,UNIVERSITY OF LEEDS,FC,00029,,no_exact_match,0,0,ambiguous_or_unmatched,,
00669200,2002-2003,UNIVERSITY OF LEEDS,FC,00029,,no_exact_match,0,0,ambiguous_or_unmatched,,
00669200,2003-2004,UNIVERSITY OF LEEDS,FC,00029,,no_exact_match,0,0,ambiguous_or_unmatched,,
00669200,2004-2005,UNIVERSITY OF LEEDS,FC,00029,,no_exact_match,0,0,ambiguous_or_unmatched,,
00669200,2005-2006,UNIVERSITY OF LEEDS,FC,00029,,no_exact_match,0,0,ambiguous_or_unmatched,,
00669200,2006-2007,UNIVERSITY OF LEEDS,FC,00029,,no_exact_match,0,0,ambiguous_or_unmatched,,
00669200,2007-2008,UNIVERSITY OF LEEDS,FC,00029,,no_exact_match,0,0,ambiguous_or_unmatched,,
00669200,2008-2009,UNIVERSITY OF LEEDS,FC,00029,,no_exact_match,0,0,ambiguous_or_unmatched,,
00669200,2009-2010,UNIVERSITY OF LEEDS,FC,00029,,no_exact_match,0,0,ambiguous_or_unmatched,,
00669200,2010-2011,UNIVERSITY OF LEEDS,FC,00029,,no_exact_match,0,0,ambiguous_or_unmatched,,
00669200,2011-2012,UNIVERSITY OF LEEDS,FC,00029,,no_exact_match,0,0,ambiguous_or_unmatched,,
